ell,C_ell_TT_LCDM,C_ell_TT_obs,sigma_TT,C_ell_TE_LCDM,C_ell_TE_obs,sigma_TE,C_ell_EE_LCDM,C_ell_EE_obs,sigma_EE
1213,14516.329721450726,14133.88042845088,551.9503883307497,258.4089330333307,244.17716083657666,9.9113293422637,245.38742305676595,239.12608789218538,9.49048588062239
1214,14603.704476433359,14204.956862934794,555.043959894581,263.4497754449482,250.16338308308153,10.097456039052474,244.86955321287238,254.18437458971815,9.467702585028007
1215,14687.01493872353,15186.365443482144,557.9806714658462,268.24189884289007,271.12901888418696,10.274110330537551,244.26605099405342,245.45463970686927,9.441746526583911
1216,14766.183120627556,14600.787800804033,560.757756310436,272.78087398231946,250.514172080132,10.441127060893075,243.57747693508045,239.0918681133,9.412643847496824
1217,14841.134893613296,15544.078587444907,563.3725985734394,277.0625122433934,287.79479950274464,10.598351549271205,242.8044724673194,230.56687061563233,9.38042378760712
1218,14911.800060033698,14530.723752564683,565.822735686709,281.0828695222202,279.3834053119819,10.745639582668057,241.94775936762085,233.59700793144685,9.345118658863557
1219,14978.112421156533,15136.610639797653,568.1058606307909,284.8382498878174,320.1323682800473,10.882857421333904,241.0081391296117,225.73220205973107,9.306763817031525
1220,15040.009841434157,14563.678391704414,570.2198240491371,288.32520900165406,313.73509415504464,11.009881812915564,239.98649225793628,240.09974829446048,9.265397630662862
1221,15097.434308950647,16324.808488966748,572.1626362126556,291.540557296597,289.5216460804827,11.126600012261816,238.88377748607527,227.84925052768207,9.221061447357782
1222,15150.331991987336,14468.730699371801,573.9324688327968,294.4813629123094,293.28688895400376,11.232909804410529,237.70103091843862,235.26483200624602,9.173799557351323
1223,15198.653291651433,15376.963679012193,575.5276567215241,297.1449543843882,308.4236181245205,11.328719528745001,236.43936509750776,248.93970741674127,9.12365915445901
1224,15242.352890515987,15608.008370060288,576.9466992966509,299.5289230847485,318.96884686426563,11.41394810268386,235.09996799687838,245.97844299307835,9.070690294418405
1225,15281.38979722366,15520.643578167837,578.1882619311923,301.63112541104016,282.81258756258103,11.48852504357616,233.68410194111232,233.3931274885496,9.014945850664322
1226,15315.72738700991,15208.399292494463,579.251177145503,303.44968472306675,282.8127777896027,11.552390487722343,232.193102453405,231.41312971759476,8.95648146757809
1227,15345.33343810582,15270.019978433222,580.1344456411463,304.98299302447583,297.7639710708661,11.605495205651522,230.62837703211807,247.35052946577164,8.895355511251484
1228,15370.180163984109,15395.62749832505,580.8372371755763,306.2297123881985,313.017323566685,11.647800612958505,228.99140385731394,233.5905287210749,8.83162901780771
1229,15390.244241416098,15304.783320733879,581.3588912768646,307.1887761243721,312.9919013044182,11.67927877615259,227.28373042849788,224.41038694874817,8.765365639322734
1230,15405.506834311416,15966.19427343898,581.698917797868,307.8593896897388,320.37562201508285,11.699912413098577,225.50697213482275,213.10541793328255,8.696631587390042
1231,15415.953613315956,16702.161889505194,581.8569973093696,308.24103133773735,294.1929393230008,11.709694887742472,223.66281075910808,227.0601624592523,8.62549557437341
1232,15421.57477114806,15097.207663808913,581.832981331894,308.33345250877943,281.21458052978664,11.708630198916621,221.75299291705886,228.84539366522876,8.552028752390843
1233,15422.365033656408,14625.650783435303,581.6268924060334,308.1366779604306,318.1726408814392,11.69673296311198,219.77932843315637,214.42525767869543,8.47630465007337
1234,15418.323666587752,15367.010703795439,581.2389240012956,307.65100563748064,297.98261883340314,11.67402839119434,217.7436886547434,220.18932561349163,8.398399107140857
1235,15409.454478056206,16907.412855194758,580.6694402636144,306.87700628212514,283.38069281229485,11.640552259127347,215.6480047058935,212.62366017000525,8.31839020683592
1236,15395.76581671019,14929.699684535935,579.9189756018367,305.8155227847378,307.49773288181314,11.596350872852232,213.49426568270584,211.9785089213464,8.236358206254806
1237,15377.27056559718,16326.29991028723,578.9882341136392,304.4676692759581,313.6220914330588,11.541481027563798,211.28451679174051,191.00283241112788,8.152385464612143
1238,15353.986131730351,16323.492671833425,577.8780888514849,302.8348299610642,301.43410109694173,11.47600996171751,209.02085743334214,207.2318452385652,8.066556369472494
1239,15325.934431365533,15006.741219071688,576.58958092938,300.91865769785284,295.6991790874504,11.400015306206818,206.70543923167682,214.4399954656954,7.978957260978685
1240,15293.141871000804,15620.377649045731,575.1239184713469,298.721072319489,296.9181141556527,11.313585029265749,204.34046401334774,199.35890220077485,7.889676354101756
1241,15255.639324115142,16189.496250484237,573.4824754026648,296.24425870402905,292.08749953482476,11.216817377783917,201.92818173650485,202.33782456913286,7.798803658931993
1242,15213.462103666874,14996.727364944341,571.6667900851013,293.4906645925815,278.5141027275687,11.109820815874835,199.47088837243064,193.64520648824038,7.706430899024824
1243,15166.649930376081,15050.674563215594,569.6785637974748,290.46299815826876,282.6067179021469,10.992713961716724,196.97092374159305,199.71484058326425,7.612651427806627
1244,15115.246896820121,14785.131542852492,567.5196590630704,287.16422532845365,292.82825756946863,10.865625523901402,194.43066930626034,192.80294314641895,7.517560143039389
1245,15059.301427374217,14485.768941971335,565.1920978255343,283.59756686285334,287.048757576459,10.728694238781543,191.85254592174695,184.8821964451676,7.421253399331121
1246,14998.86623403431,14633.519019364938,562.6980594750612,279.7664951904745,281.5449156215152,10.582068810622415,189.23901154846834,198.99839052297145,7.32382891867082
1247,14933.998268162144,14248.542909595782,560.0398787267842,275.67473100846837,265.2994046328851,10.425907856745269,186.59255892696874,193.30445101284394,7.225385698952927
1248,14864.758668197219,14883.75065985826,557.2200433534503,271.3262396462658,269.46394825690373,10.260379860324798,183.9157132181504,179.6051331487598,7.126023920444078
1249,14791.212703384019,14364.461822167545,554.241191774592,266.7252271985848,244.7680825191526,10.085663134093455,181.21102961097372,184.70841304115183,7.025844850130616
1250,14713.429713565985,14842.270558103737,551.1061105045188,261.87613643106624,263.64340268323565,9.901945798943503,178.48109089989333,182.202642548588,6.924950743868116
1251,14631.48304510284,13779.135821808537,547.8177314616322,256.7836424626002,270.6570303301637,9.70942578235625,175.72850503438158,180.1112120219214,6.823444746238964
1252,14545.449982970122,14725.574275633213,544.3791291416454,251.4526482285245,237.4361416937459,9.508310842774742,172.95590264286557,161.56807890076783,6.721430788003487
1253,14455.41167910446,14906.178738322316,540.793517657455,245.88827972915004,240.4398445660973,9.298818627564614,170.1659345334652,176.82867679863466,6.619013481011661
1254,14361.453077061266,13290.68894417359,537.0642476485191,240.0958810682415,243.08455790328844,9.08117677417788,167.3612691739291,163.64894095527725,6.5162980104209876
1255,14263.662833055176,14463.107852149371,533.1948030627244,234.08100928629017,245.17571141867245,8.85562306670085,164.54459015319011,162.24970005453346,6.413390024044449
1256,14162.133233456852,14811.801911697119,529.1887978138373,227.84942899359797,223.98465452356575,8.622405663334206,161.71859362697631,178.36467081511483,6.310395518629965
1257,14056.960108823865,13421.838125445602,525.0499723177753,221.40710680842233,215.60481447968417,8.381783414810736,158.88598574994916,160.7598408291138,6.2074207228508325
1258,13948.24274454513,14819.288654947126,520.7821899109935,214.76020560552584,198.74493298302212,8.134026299701688,156.04948009681289,153.69114673920438,6.10457197676291
1259,13836.083788183869,14052.460776911348,516.3894331544691,207.91507858078467,208.73011063295968,7.879416010582732,153.21179507491257,139.97571614823855,6.001955607465322
1260,13720.589153605075,13359.71064591036,511.87580002680147,200.87826313755238,216.43530226490049,7.618246735931063,150.3756513307864,158.57481194001065,5.8996778006797514
1261,13601.86792197776,13573.579308296175,507.2455000100834,193.65647460072387,195.69528844906532,7.3508261976197495,147.5437691531829,139.74445270505464,5.797844467948329
1262,13480.0322397455,13760.593104559744,502.5028500723189,186.2565997646103,186.0989208013036,7.077477024710099,144.7188658750582,139.00271484198723,5.696561109137631
1263,13355.19721366003,13393.021469270472,497.6522705501872,178.6856902807978,180.87537929439924,6.798538573531313,141.9036532770325,140.04942812131102,5.595932669928132
1264,13227.480802978207,13492.924954300584,492.6982809361538,170.9509558924785,170.87869848197298,6.514369345733259,139.1008349948516,146.88552399400513,5.496063393971473
1265,13097.003708922117,12648.041378363134,487.64549557389245,163.05975752168334,157.99845832363752,6.225350216104673,136.31310393331617,140.4863239604012,5.397056669404926
1266,12963.88926150804,13045.605625263233,482.4986192661925,155.01960021618794,159.90320510243092,5.931888769839484,133.5431396892157,132.70675637761727,5.299014869437023
1267,12828.263303849722,12153.550469635784,477.2624427995011,146.83812596282326,148.11016237316002,5.634425179294575,130.79360598573206,132.39735338174583,5.20203918675197
1268,12690.254074045659,12637.761842175942,471.9418383893945,138.52310637415832,138.61704560089606,5.333440246672484,128.0671481208079,125.00144100758529,5.1062294615351105
1269,12549.99208476169,12128.281427308408,466.54175505132,130.08243525559135,125.17686445743193,5.0294665397034315,125.36639043194654,126.06629059390036,5.011684002994411
1270,12407.61000062234,12068.481259251705,461.06721390101234,121.52412105999603,127.68072460742066,4.723104015398322,122.69393377989435,123.05464051540255,4.918499404349636
1271,12263.242513527182,12826.311759995742,455.5233033890836,112.85627923721493,115.79096995348114,4.415042267947179,120.05235305365275,124.72838286344142,4.826770351384572
1272,12117.026216009324,12608.02319932206,449.9151744742969,104.08712448571882,101.8167802551886,4.10609272991106,117.44419469922556,122.02532036587709,4.7365894248096
1273,11969.09947275624,12239.707886463693,444.248035740142,95.2249629139092,99.02912842096758,3.7972361067677722,114.87197427450663,117.1680043129904,4.6480468968677
1274,11819.602290414114,11340.593488496505,438.5271484593443,86.2781841185838,84.54181437102926,3.4896935543683965,112.33817403267656,110.68542329332229,4.561230522835759
1275,11668.67618579898,11531.747954369743,432.75782161100744,77.25525318817512,74.76454431643387,3.1850354833371775,109.84524053645421,113.16580427972167,4.476225328327976
1276,11516.464052639032,12034.390543711648,426.9454068551144,68.16470263842105,65.9726926912067,2.8853507334346697,107.39558230551576,106.99155440485048,4.393113393598175
1277,11363.110026975019,11422.786352313762,421.095293469188,59.01512428824954,54.421835245720736,2.593512845406124,104.99156749937886,100.32638126468639,4.311973636362184
1278,11208.759351344666,12171.774903238278,415.212903251865,49.815161083578,50.90612128007777,2.313599459569695,102.63552163798022,100.9284521661065,4.232881595014203
1279,11053.558237881542,11214.544679078548,409.30368539828504,40.573498876966624,36.816838768482455,2.0515362563191086,100.32972536219118,100.68101183297354,4.155909214490399
1280,10897.65373045662,10975.121180107628,403.3731113521028,31.298858170913046,29.068002043047926,1.8160017341342292,98.07641223642699,101.7911162965133,4.0811246374239145
1281,10741.193565993686,10618.342439095097,397.4266696390212,21.99998583272096,18.63880188132421,1.6193887884758802,95.87776659549661,95.14207703214626,4.008592003631959
1282,10584.32603509059,10636.603274481693,391.4698606867617,12.685646788900678,12.558447636399606,1.4778622808623707,93.73592143779727,88.97364798417908,3.9383712613588253
1283,10427.199842077054,10368.421471174905,385.50819163632394,3.364615706955074,3.152907023153369,1.4083823547293914,91.65295636688512,91.87257607309817,3.870517994050371
1284,10269.96396464356,10538.72460974714,379.54717114951234,-5.954331327393875,-6.418725690897047,1.4214868270856205,89.63089558345385,90.06260526298338,3.8050832667378462
1285,10112.767513172957,10470.184136154548,373.5923042175854,-15.262425129678789,-16.841594746770667,1.5146781147958948,87.6717059296583,88.36713142890186,3.7421134963332237
1286,9955.759589909127,9666.791282380644,367.64908697596957,-24.55091172487379,-26.513292447177033,1.674052394882955,85.77729498770255,89.16394027661512,3.681650350265157
1287,9799.089148096058,9317.551568399593,361.72300152992403,-33.81106063638534,-32.937059115311264,1.8821236899375562,83.94950923454432,87.64181263806867,3.6237306778855904
1288,9642.904851221176,8989.547153642481,355.8195107960502,-43.0341731479414,-44.20341396439517,2.123761173310831,82.19013225452014,80.06975821187973,3.5683864789307966
1289,9487.354932496306,9665.123476510094,349.9440533645051,-52.21159053052297,-51.45617494571306,2.387847998250295,80.50088301163406,78.33474139766214,3.5156449130063505
1290,9332.587054710557,8952.916356438205,344.1020383867959,-61.334702226458305,-63.69541052200289,2.66671764956827,78.88341418320934,75.27857605704682,3.4655283535693924
1291,9178.748170586754,8450.427779280657,338.29884049392155,-70.39495398298244,-69.8598875176037,2.9551439307159626,77.33931055651671,79.72790059543823,3.4180544891943176
1292,9025.984383776153,9155.202233171014,332.53979474972647,-79.38385592740632,-75.14883673739777,3.2495132034374143,75.87008748997174,80.75730032373093,3.3732364740343566
1293,8874.440810621387,9689.228320672695,326.8301916441405,-88.29299057635362,-86.2137080794789,3.5472599996134413,74.47718944038637,73.42762534628463,3.3310831283383613
1294,8724.261442821069,8722.31161615516,321.1752721310922,-97.11402077133909,-98.70037240920674,3.846504573314162,73.1619885577394,72.36729590676866,3.2915991886775218
